ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Updated.gene.symbol	Updated.gene.title	Retained.original
235158_at	1.27e-06	2.48e-07	-5.58	6.031241	-0.614	TMEM209	transmembrane protein 209	TMEM209	transmembrane protein 209	FALSE
217016_x_at	0.00026	7.66e-05	4.14	0.47835	0.261	TMEM212	transmembrane protein 212	TMEM212	transmembrane protein 212	FALSE
239593_at	0.0123	0.00516	2.87	-3.479536	0.565	TMEM213	transmembrane protein 213	TMEM213	transmembrane protein 213	FALSE
217899_at	5.41e-09	7.21e-10	-6.88	11.76923	-0.483	TMEM214	transmembrane protein 214	TMEM214	transmembrane protein 214	FALSE
223305_at	4.86e-05	1.25e-05	-4.62	2.218784	-0.398	TMEM216	transmembrane protein 216	TMEM216	transmembrane protein 216	FALSE
237016_at	0.0298	0.0139	2.51	-4.375238	0.201	TMEM217	transmembrane protein 217	TMEM217	transmembrane protein 217	FALSE
235654_at	2.45e-07	4.28e-08	5.98	7.751278	0.264	TMEM218	transmembrane protein 218	TMEM218	transmembrane protein 218	FALSE
224981_at	2.39e-10	2.58e-11	7.6	15.060103	0.729	TMEM219	transmembrane protein 219	TMEM219	transmembrane protein 219	FALSE
229693_at	1.98e-09	2.45e-10	7.12	12.832206	0.815	TMEM220	transmembrane protein 220	TMEM220	transmembrane protein 220	FALSE
239128_at	0.00881	0.00356	-2.99	-3.139696	-0.164	TMEM221	transmembrane protein 221	TMEM221	transmembrane protein 221	FALSE
221512_at	0.00238	0.000845	3.45	-1.799909	0.251	TMEM222	transmembrane protein 222	TMEM222	transmembrane protein 222	FALSE
220934_s_at	2.05e-11	1.86e-12	-8.15	17.660645	-0.668	TMEM223	transmembrane protein 223	TMEM223	transmembrane protein 223	FALSE
244460_at	0.18	0.109	1.62	-6.143342	0.0684	TMEM225	transmembrane protein 225	TMEM225	transmembrane protein 225	FALSE
238820_at	0.0794	0.0421	-2.06	-5.348151	-0.106	TMEM229B	transmembrane protein 229B	TMEM229B	transmembrane protein 229B	FALSE
220477_s_at	0.253	0.165	-1.4	-6.462782	-0.145	TMEM230	transmembrane protein 230	TMEM230	transmembrane protein 230	FALSE
64900_at	0.0141	0.006	2.81	-3.617724	0.487	TMEM231	transmembrane protein 231	TMEM231	transmembrane protein 231	FALSE
239776_at	2e-04	5.77e-05	4.22	0.749888	0.335	TMEM232	transmembrane protein 232	TMEM232	transmembrane protein 232	FALSE
223676_at	0.0169	0.00731	2.74	-3.797774	0.158	TMEM234	transmembrane protein 234	TMEM234	transmembrane protein 234	FALSE
1564040_a_at	0.0965	0.0527	-1.96	-5.540194	-0.0866	TMEM235	transmembrane protein 235	TMEM235	transmembrane protein 235	FALSE
1553956_at	8.5e-21	1.48e-22	-13	40.784521	-1.52	TMEM237	transmembrane protein 237	TMEM237	transmembrane protein 237	FALSE
229938_at	0.0456	0.0224	-2.32	-4.800753	-0.108	TMEM238	transmembrane protein 238	TMEM238	transmembrane protein 238	FALSE
1554042_s_at	0.0214	0.00956	-2.65	-4.040843	-0.12	TMEM239	transmembrane protein 239	TMEM239	transmembrane protein 239	FALSE
224493_x_at	0.00155	0.000531	-3.59	-1.36299	-0.245	TMEM241	transmembrane protein 241	TMEM241	transmembrane protein 241	FALSE
222638_s_at	5.78e-06	1.27e-06	-5.19	4.439847	-0.373	TMEM242	transmembrane protein 242	TMEM242	transmembrane protein 242	FALSE
204215_at	4.71e-25	3.97e-27	15.4	51.261091	1.64	TMEM243	transmembrane protein 243	TMEM243	transmembrane protein 243	FALSE
223008_s_at	2.37e-15	1.1e-16	10.2	27.328169	1.19	TMEM245	transmembrane protein 245	TMEM245	transmembrane protein 245	FALSE
224458_at	0.000886	0.000289	-3.77	-0.788435	-0.705	TMEM246	transmembrane protein 246	PGAP4	post-GPI attachment to proteins GalNAc transferase 4	FALSE
218008_at	1.31e-14	6.92e-16	-9.79	25.500734	-0.55	TMEM248	transmembrane protein 248	TMEM248	transmembrane protein 248	FALSE
226647_at	0.233	0.149	-1.46	-6.384681	-0.102	TMEM25	transmembrane protein 25	TMEM25	transmembrane protein 25	FALSE
213246_at	0.738	0.645	-0.463	-7.333821	-0.0541	TMEM251	transmembrane protein 251	LYSET	lysosomal enzyme trafficking factor	FALSE
1553809_a_at	0.882	0.829	0.217	-7.417893	0.00767	TMEM252	transmembrane protein 252	TMEM252	transmembrane protein 252	FALSE
218174_s_at	2.47e-08	3.65e-09	-6.53	10.170132	-0.713	TMEM254	transmembrane protein 254	TMEM254	transmembrane protein 254	FALSE
232294_at	0.0571	0.0289	-2.22	-5.024013	-0.118	TMEM254-AS1	TMEM254 antisense RNA 1	TMEM254-AS1	TMEM254 antisense RNA 1	FALSE
219895_at	3.99e-07	7.21e-08	5.86	7.240405	1.12	TMEM255A	transmembrane protein 255A	TMEM255A	transmembrane protein 255A	FALSE
238226_at	2.02e-11	1.83e-12	8.15	17.678221	0.823	TMEM255B	transmembrane protein 255B	TMEM255B	transmembrane protein 255B	FALSE
227063_at	0.604	0.491	-0.691	-7.20156	-0.0692	TMEM256	transmembrane protein 256	TMEM256	transmembrane protein 256	FALSE
218828_at	0.118	0.0669	-1.85	-5.74051	-0.125	TMEM256-PLSCR3///PLSCR3	TMEM256-PLSCR3 readthrough (NMD candidate)///phospholipid scramblase 3	PLSCR3	phospholipid scramblase 3	FALSE
206711_at	0.0296	0.0137	2.51	-4.367231	0.0847	TMEM257	transmembrane protein 257	TMEM257	transmembrane protein 257	TRUE
218213_s_at	0.00107	0.000356	-3.71	-0.984107	-0.262	TMEM258	transmembrane protein 258	TMEM258	transmembrane protein 258	FALSE
213986_s_at	0.118	0.0669	-1.85	-5.741059	-0.231	TMEM259	transmembrane protein 259	TMEM259	transmembrane protein 259	FALSE
1555025_at	0.902	0.857	0.18	-7.425151	0.00493	TMEM26	transmembrane protein 26	TMEM26	transmembrane protein 26	FALSE
1560517_s_at	0.656	0.548	0.603	-7.258956	0.0202	TMEM26-AS1	TMEM26 antisense RNA 1	TMEM26-AS1	TMEM26 antisense RNA 1	FALSE
219757_s_at	0.000173	4.93e-05	-4.26	0.899849	-0.483	TMEM260	transmembrane protein 260	TMEM260	transmembrane protein 260	FALSE
224860_at	2.34e-10	2.51e-11	7.6	15.0851	0.626	TMEM261	transmembrane protein 261	DMAC1	distal membrane arm assembly component 1	FALSE
213740_s_at	0.32	0.219	-1.24	-6.676742	-0.0632	TMEM262	transmembrane protein 262	TMEM262	transmembrane protein 262	FALSE
224759_s_at	4.14e-07	7.51e-08	-5.85	7.201784	-0.62	TMEM263	transmembrane protein 263	TMEM263	transmembrane protein 263	FALSE
38766_at	0.732	0.637	0.474	-7.328682	0.0382	TMEM265///SRCAP	transmembrane protein 265///Snf2-related CREBBP activator protein	TMEM265	transmembrane protein 265	FALSE
1552400_a_at	2.8e-06	5.82e-07	5.38	5.200174	0.317	TMEM266	transmembrane protein 266	TMEM266	transmembrane protein 266	FALSE
219029_at	2.86e-10	3.12e-11	-7.56	14.869986	-0.811	TMEM267	transmembrane protein 267	TMEM267	transmembrane protein 267	FALSE
221865_at	0.196	0.121	-1.57	-6.222115	-0.15	TMEM268	transmembrane protein 268	TMEM268	transmembrane protein 268	FALSE
223784_at	0.447	0.333	0.973	-6.966681	0.176	TMEM27	transmembrane protein 27	CLTRN	collectrin, amino acid transport regulator	FALSE
222391_at	4.85e-10	5.48e-11	7.44	14.313023	0.868	TMEM30A	transmembrane protein 30A	COX7A2	cytochrome c oxidase subunit 7A2	FALSE
213285_at	0.00209	0.000734	-3.49	-1.668087	-0.425	TMEM30B	transmembrane protein 30B	TMEM30B	transmembrane protein 30B	FALSE
231569_at	0.787	0.706	-0.379	-7.369371	-0.0152	TMEM31	transmembrane protein 31	TMEM31	transmembrane protein 31	FALSE
222642_s_at	3.01e-06	6.29e-07	-5.36	5.123152	-0.525	TMEM33	transmembrane protein 33	TMEM33	transmembrane protein 33	FALSE
219685_at	4.9e-10	5.55e-11	7.43	14.301862	0.751	TMEM35A	transmembrane protein 35A	TMEM35A	transmembrane protein 35A	FALSE
213698_at	1.53e-12	1.15e-13	8.73	20.4189	0.852	TMEM35B///ZMYM6	transmembrane protein 35B///zinc finger MYM-type containing 6	TMEM35B	transmembrane protein 35B	FALSE
227190_at	0.0269	0.0124	2.55	-4.271959	0.383	TMEM37	transmembrane protein 37	TMEM37	transmembrane protein 37	FALSE
222896_at	0.739	0.646	0.461	-7.33482	0.0382	TMEM38A	transmembrane protein 38A	TMEM38A	transmembrane protein 38A	FALSE
222736_s_at	4.08e-06	8.73e-07	-5.28	4.804201	-0.633	TMEM38B	transmembrane protein 38B	TMEM38B	transmembrane protein 38B	FALSE
222690_s_at	1.5e-14	7.99e-16	-9.76	25.357609	-0.744	TMEM39A	transmembrane protein 39A	TMEM39A	transmembrane protein 39A	FALSE
218770_s_at	3.34e-07	5.96e-08	-5.91	7.427557	-0.52	TMEM39B	transmembrane protein 39B	TMEM39B	transmembrane protein 39B	FALSE
222892_s_at	5.19e-09	6.88e-10	-6.89	11.815518	-1.66	TMEM40	transmembrane protein 40	TMEM40	transmembrane protein 40	FALSE
225991_at	4.73e-14	2.74e-15	-9.5	24.132802	-1.03	TMEM41A	transmembrane protein 41A	TMEM41A	transmembrane protein 41A	FALSE
212622_at	5.57e-09	7.43e-10	6.88	11.738841	0.733	TMEM41B	transmembrane protein 41B	TMEM41B	transmembrane protein 41B	FALSE
226361_at	0.241	0.155	1.43	-6.417465	0.115	TMEM42	transmembrane protein 42	TMEM42	transmembrane protein 42	FALSE
233480_at	2.72e-13	1.81e-14	9.11	22.257865	1.15	TMEM43	transmembrane protein 43	TMEM43	transmembrane protein 43	FALSE
228054_at	0.00922	0.00374	-2.98	-3.185161	-0.362	TMEM44	transmembrane protein 44	TMEM44	transmembrane protein 44	FALSE
229754_at	6.66e-05	1.76e-05	-4.53	1.889969	-0.44	TMEM44-AS1	TMEM44 antisense RNA 1	TMEM44-AS1	TMEM44 antisense RNA 1	FALSE
219410_at	1.5e-07	2.54e-08	-6.1	8.264744	-1.36	TMEM45A	transmembrane protein 45A	TMEM45A	transmembrane protein 45A	FALSE
230323_s_at	0.00463	0.00176	-3.22	-2.486367	-0.897	TMEM45B	transmembrane protein 45B	TMEM45B	transmembrane protein 45B	FALSE
209656_s_at	1.64e-12	1.25e-13	8.71	20.340196	1.6	TMEM47	transmembrane protein 47	TMEM47	transmembrane protein 47	FALSE
204808_s_at	7.57e-07	1.43e-07	-5.7	6.569276	-0.52	TMEM5	transmembrane protein 5	RXYLT1	ribitol xylosyltransferase 1	FALSE
217766_s_at	8.03e-09	1.1e-09	6.79	11.352359	0.486	TMEM50A	transmembrane protein 50A	TMEM50A	transmembrane protein 50A	FALSE
228001_at	1.44e-16	5.36e-18	10.8	30.335443	1.08	TMEM50B	transmembrane protein 50B	TMEM50B	transmembrane protein 50B	FALSE
218815_s_at	0.598	0.485	0.701	-7.19492	0.0761	TMEM51	transmembrane protein 51	TMEM51	transmembrane protein 51	FALSE
239120_at	0.534	0.418	-0.813	-7.109806	-0.0341	TMEM51-AS1	TMEM51 antisense RNA 1	TMEM51-AS1	TMEM51 antisense RNA 1	FALSE
230467_at	2.17e-06	4.43e-07	-5.44	5.46489	-0.504	TMEM52	transmembrane protein 52	TMEM52	transmembrane protein 52	FALSE
236646_at	0.00802	0.00321	3.03	-3.043798	0.228	TMEM52B	transmembrane protein 52B	TMEM52B	transmembrane protein 52B	FALSE
1554077_a_at	0.000534	0.000167	3.93	-0.265923	0.428	TMEM53	transmembrane protein 53	TMEM53	transmembrane protein 53	FALSE
225536_at	4.31e-12	3.51e-13	-8.5	19.314056	-1.03	TMEM54	transmembrane protein 54	TMEM54	transmembrane protein 54	FALSE
226338_at	8.46e-05	2.28e-05	4.47	1.641872	0.574	TMEM55A	transmembrane protein 55A	PIP4P2	phosphatidylinositol-4,5-bisphosphate 4-phosphatase 2	FALSE
225287_s_at	0.0353	0.0167	2.44	-4.542573	0.16	TMEM55B	transmembrane protein 55B	PIP4P1	phosphatidylinositol-4,5-bisphosphate 4-phosphatase 1	FALSE
237515_at	2.67e-09	3.37e-10	7.05	12.518026	0.631	TMEM56	transmembrane protein 56	TLCD4	TLC domain containing 4	FALSE
241364_at	4.13e-06	8.84e-07	5.28	4.791398	0.47	TMEM57	transmembrane protein 57	MACO1	macoilin 1	FALSE
200620_at	0.0335	0.0158	2.46	-4.490993	0.183	TMEM59	transmembrane protein 59	TMEM59	transmembrane protein 59	FALSE
219005_at	0.000123	3.41e-05	-4.36	1.253128	-0.289	TMEM59L	transmembrane protein 59 like	TMEM59L	transmembrane protein 59 like	FALSE
223396_at	0.406	0.295	-1.05	-6.886022	-0.0834	TMEM60	transmembrane protein 60	TMEM60	transmembrane protein 60	FALSE
230822_at	0.942	0.915	-0.107	-7.435712	-0.0166	TMEM61	transmembrane protein 61	TMEM61	transmembrane protein 61	FALSE
222739_at	0.011	0.00453	-2.91	-3.360767	-0.137	TMEM62	transmembrane protein 62	TMEM62	transmembrane protein 62	FALSE
202700_s_at	0.182	0.111	1.61	-6.153068	0.116	TMEM63A	transmembrane protein 63A	TMEM63A	transmembrane protein 63A	FALSE
225271_at	0.0041	0.00154	3.27	-2.359824	0.226	TMEM63B	transmembrane protein 63B	TMEM63B	transmembrane protein 63B	FALSE
227733_at	7.97e-08	1.29e-08	-6.25	8.932406	-0.394	TMEM63C	transmembrane protein 63C	TMEM63C	transmembrane protein 63C	FALSE
225972_at	2.77e-10	3.02e-11	7.56	14.904175	0.97	TMEM64	transmembrane protein 64	TMEM64	transmembrane protein 64	FALSE
241342_at	4.79e-06	1.04e-06	-5.24	4.635774	-0.738	TMEM65	transmembrane protein 65	TMEM65	transmembrane protein 65	FALSE
1563646_a_at	0.114	0.0641	-1.87	-5.704724	-0.138	TMEM67	transmembrane protein 67	TMEM67	transmembrane protein 67	FALSE
227936_at	9.73e-08	1.59e-08	-6.2	8.721918	-0.837	TMEM68	transmembrane protein 68	TMEM68	transmembrane protein 68	FALSE
223335_at	5.45e-12	4.53e-13	-8.44	19.06243	-0.786	TMEM69	transmembrane protein 69	TMEM69	transmembrane protein 69	FALSE
219448_at	0.00486	0.00185	3.21	-2.534278	0.271	TMEM70	transmembrane protein 70	TMEM70	transmembrane protein 70	FALSE
238429_at	6.01e-17	2.08e-18	11	31.275475	1.66	TMEM71	transmembrane protein 71	TMEM71	transmembrane protein 71	FALSE
1558323_at	0.171	0.103	-1.65	-6.095879	-0.0667	TMEM72	transmembrane protein 72	TMEM72	transmembrane protein 72	FALSE
1563632_at	0.0131	0.0055	-2.84	-3.538478	-0.119	TMEM72-AS1	TMEM72 antisense RNA 1	TMEM72-AS1	TMEM72 antisense RNA 1	FALSE
1552521_a_at	0.0133	0.00563	-2.84	-3.558909	-0.107	TMEM74	transmembrane protein 74	TMEM74	transmembrane protein 74	FALSE
219958_at	5.12e-23	6.26e-25	14.3	46.22552	1.61	TMEM74B	transmembrane protein 74B	TMEM74B	transmembrane protein 74B	FALSE
1559611_at	0.494	0.378	0.885	-7.04826	0.0278	TMEM75	transmembrane protein 75	LINC02912	long intergenic non-protein coding RNA 2912	FALSE
223544_at	9.09e-15	4.7e-16	-9.87	25.885975	-1.68	TMEM79	transmembrane protein 79	TMEM79	transmembrane protein 79	FALSE
221951_at	8.5e-05	2.29e-05	4.46	1.637167	0.562	TMEM80	transmembrane protein 80	TMEM80	transmembrane protein 80	FALSE
238710_at	0.43	0.316	1.01	-6.932555	0.0513	TMEM86A	transmembrane protein 86A	TMEM86A	transmembrane protein 86A	FALSE
229736_at	0.968	0.952	-0.0607	-7.439671	-0.00391	TMEM86B	transmembrane protein 86B	TMEM86B	transmembrane protein 86B	FALSE
212202_s_at	8.07e-06	1.81e-06	5.1	4.091807	0.43	TMEM87A	transmembrane protein 87A	TMEM87A	transmembrane protein 87A	FALSE
225411_at	5.72e-06	1.26e-06	-5.19	4.450232	-0.576	TMEM87B	transmembrane protein 87B	TMEM87B	transmembrane protein 87B	FALSE
229452_at	6.37e-28	2.8e-30	17.1	58.476224	1.61	TMEM88	transmembrane protein 88	TMEM88	transmembrane protein 88	FALSE
222718_at	0.0194	0.00857	-2.69	-3.942168	-0.204	TMEM8A	transmembrane protein 8A	PGAP6	post-GPI attachment to proteins 6	FALSE
229729_at	0.00759	0.00302	3.05	-2.987144	0.182	TMEM8B	transmembrane protein 8B	TMEM8B	transmembrane protein 8B	FALSE
222987_s_at	2.16e-06	4.4e-07	-5.44	5.472831	-0.545	TMEM9	transmembrane protein 9	TMEM9	transmembrane protein 9	FALSE
229957_at	2.37e-05	5.79e-06	4.82	2.966187	0.52	TMEM91	transmembrane protein 91	TMEM91	transmembrane protein 91	FALSE
231408_at	0.0375	0.0179	-2.41	-4.603539	-0.129	TMEM92	transmembrane protein 92	TMEM92	transmembrane protein 92	FALSE
216427_at	0.123	0.0696	-1.84	-5.774361	-0.0672	TMEM92-AS1	TMEM92 antisense RNA 1	TMEM92-AS1	TMEM92 antisense RNA 1	FALSE
1560281_a_at	0.654	0.547	-0.605	-7.257686	-0.0313	TMEM95	transmembrane protein 95	TMEM95	transmembrane protein 95	FALSE
212282_at	0.000161	4.57e-05	-4.28	0.97226	-0.712	TMEM97	transmembrane protein 97	TMEM97	transmembrane protein 97	FALSE
223170_at	0.0207	0.00921	2.66	-4.006598	0.381	TMEM98	transmembrane protein 98	TMEM98	transmembrane protein 98	FALSE
226565_at	1.45e-11	1.28e-12	-8.23	18.028831	-1.19	TMEM99	transmembrane protein 99	KRT10-AS1	KRT10 antisense RNA 1	FALSE
218065_s_at	1.51e-14	8.05e-16	9.76	25.350394	0.678	TMEM9B	TMEM9 domain family member B	TMEM9B	TMEM9 domain family member B	FALSE
214948_s_at	2.44e-17	7.89e-19	-11.2	32.241968	-1.6	TMF1	TATA element modulatory factor 1	TMF1	TATA element modulatory factor 1	FALSE
1553601_a_at	0.00336	0.00123	3.34	-2.154915	0.139	TMIE	transmembrane inner ear	TMIE	transmembrane inner ear	FALSE
244716_x_at	0.419	0.306	1.03	-6.911223	0.0485	TMIGD2	transmembrane and immunoglobulin domain containing 2	TMIGD2	transmembrane and immunoglobulin domain containing 2	FALSE
222744_s_at	0.201	0.125	-1.55	-6.247558	-0.183	TMLHE	trimethyllysine hydroxylase, epsilon	TMLHE	trimethyllysine hydroxylase, epsilon	FALSE
203662_s_at	4.23e-36	3.1e-39	22.7	78.902995	1.82	TMOD1	tropomodulin 1	TMOD1	tropomodulin 1	FALSE
226186_at	3.31e-11	3.09e-12	8.04	17.157965	0.675	TMOD2	tropomodulin 2	TMOD2	tropomodulin 2	FALSE
223077_at	6.82e-07	1.28e-07	5.73	6.678721	0.497	TMOD3	tropomodulin 3	TMOD3	tropomodulin 3	FALSE
223762_at	1.1e-05	2.53e-06	5.02	3.769619	0.21	TMOD4///VPS72	tropomodulin 4///vacuolar protein sorting 72 homolog	TMOD4	tropomodulin 4	FALSE
203432_at	2.51e-26	1.62e-28	-16.2	54.442538	-1.8	TMPO	thymopoietin	TMPO	thymopoietin	FALSE
227578_at	7.39e-15	3.74e-16	-9.91	26.111445	-0.645	TMPO-AS1	TMPO antisense RNA 1	TMPO-AS1	TMPO antisense RNA 1	FALSE
201576_s_at	0.534	0.418	0.813	-7.109906	0.0802	TMPPE///GLB1	transmembrane protein with metallophosphoesterase domain///galactosidase beta 1	GLB1	galactosidase beta 1	FALSE
1560712_at	0.00864	0.00349	-3	-3.119552	-0.499	TMPRSS11B	transmembrane protease, serine 11B	TMPRSS11B	transmembrane serine protease 11B	FALSE
207602_at	3.24e-08	4.9e-09	-6.47	9.880883	-1.99	TMPRSS11D	transmembrane protease, serine 11D	TMPRSS11D	transmembrane serine protease 11D	FALSE
220431_at	1.15e-07	1.9e-08	-6.16	8.547436	-1.89	TMPRSS11E	transmembrane protease, serine 11E	TMPRSS11E	transmembrane serine protease 11E	FALSE
1569176_at	0.286	0.191	1.32	-6.575189	0.0371	TMPRSS12	transmembrane protease, serine 12	TMPRSS12	transmembrane serine protease 12	FALSE
223659_at	0.000871	0.000284	-3.78	-0.771465	-0.465	TMPRSS13	transmembrane protease, serine 13	TMPRSS13	transmembrane serine protease 13	FALSE
217269_s_at	0.0174	0.00758	-2.73	-3.830621	-0.125	TMPRSS15	transmembrane protease, serine 15	TMPRSS15	transmembrane serine protease 15	FALSE
226553_at	3.67e-12	2.96e-13	8.53	19.485306	1.88	TMPRSS2	transmembrane protease, serine 2	TMPRSS2	transmembrane serine protease 2	FALSE
223949_at	0.0356	0.0169	2.43	-4.552774	0.45	TMPRSS3	transmembrane protease, serine 3	TMPRSS3	transmembrane serine protease 3	FALSE
218960_at	2.34e-27	1.16e-29	-16.8	57.058836	-4.05	TMPRSS4	transmembrane protease, serine 4	TMPRSS4	transmembrane serine protease 4	FALSE
221032_s_at	0.67	0.565	0.577	-7.27399	0.0251	TMPRSS5	transmembrane protease, serine 5	TMPRSS5	transmembrane serine protease 5	FALSE
214955_at	0.0299	0.0139	-2.51	-4.376887	-0.149	TMPRSS6	transmembrane protease, serine 6	TMPRSS6	transmembrane serine protease 6	FALSE
217733_s_at	0.534	0.418	0.814	-7.10934	0.0488	TMSB10	thymosin beta 10	TMSB10	thymosin beta 10	FALSE
1570039_at	0.881	0.828	0.217	-7.417744	0.00628	TMSB15B	thymosin beta 15B	TMSB15B	thymosin beta 15B	TRUE
205347_s_at	0.192	0.118	-1.58	-6.20283	-0.49	TMSB15B///TMSB15A	thymosin beta 15B///thymosin beta 15a	TMSB15A	thymosin beta 15A	FALSE
216438_s_at	3.2e-12	2.55e-13	8.56	19.632301	0.469	TMSB4X	thymosin beta 4, X-linked	TMSB4X	thymosin beta 4 X-linked	FALSE
206769_at	0.0226	0.0102	2.63	-4.095136	0.149	TMSB4Y	thymosin beta 4, Y-linked	TMSB4Y	thymosin beta 4 Y-linked	FALSE
226322_at	0.0151	0.00647	2.79	-3.68648	0.666	TMTC1	transmembrane and tetratricopeptide repeat containing 1	TMTC1	transmembrane O-mannosyltransferase targeting cadherins 1	FALSE
235775_at	0.0264	0.0121	2.56	-4.249645	0.395	TMTC2	transmembrane and tetratricopeptide repeat containing 2	TMTC2	transmembrane O-mannosyltransferase targeting cadherins 2	FALSE
226600_at	2.29e-17	7.38e-19	-11.2	32.307582	-1.57	TMTC3	transmembrane and tetratricopeptide repeat containing 3	TMTC3	transmembrane O-mannosyltransferase targeting cadherins 3	FALSE
225666_at	7.71e-10	9.03e-11	-7.33	13.820231	-0.934	TMTC4	transmembrane and tetratricopeptide repeat containing 4	TMTC4	transmembrane O-mannosyltransferase targeting cadherins 4	FALSE
223153_x_at	7.99e-06	1.79e-06	-5.11	4.102545	-0.363	TMUB1	transmembrane and ubiquitin like domain containing 1	TMUB1	transmembrane and ubiquitin like domain containing 1	FALSE
218419_s_at	0.826	0.755	0.313	-7.39221	0.0205	TMUB2	transmembrane and ubiquitin like domain containing 2	TMUB2	transmembrane and ubiquitin like domain containing 2	FALSE
208097_s_at	6.81e-07	1.28e-07	-5.73	6.681259	-0.767	TMX1	thioredoxin related transmembrane protein 1	TMX1	thioredoxin related transmembrane protein 1	FALSE
201175_at	1.9e-06	3.84e-07	-5.47	5.604265	-0.357	TMX2	thioredoxin related transmembrane protein 2	TMX2	thioredoxin related transmembrane protein 2	FALSE
208407_s_at	0.00012	3.34e-05	4.37	1.273871	0.532	TMX2-CTNND1///CTNND1	TMX2-CTNND1 readthrough (NMD candidate)///catenin delta 1	CTNND1	catenin delta 1	FALSE
225302_at	0.000105	2.87e-05	4.41	1.419246	0.414	TMX3	thioredoxin related transmembrane protein 3	TMX3	thioredoxin related transmembrane protein 3	FALSE
201581_at	1.73e-13	1.11e-14	9.21	22.746703	1.08	TMX4	thioredoxin related transmembrane protein 4	TMX4	thioredoxin related transmembrane protein 4	FALSE
1555707_at	0.147	0.0863	1.73	-5.951278	0.0584	TNAP	TRAFs and NIK-associated protein	TNAP	TRAFs and NIK-associated protein	TRUE
201645_at	3.24e-11	3.02e-12	-8.05	17.181018	-1.97	TNC	tenascin C	TNC	tenascin C	FALSE
207113_s_at	1.16e-07	1.93e-08	6.16	8.536056	0.762	TNF	tumor necrosis factor	TNF	tumor necrosis factor	FALSE
